Batch_ID,Stage,Start_Time_Min,End_Time_Min,Duration_Min
Булочка для гамбургера большой с кунжутом_batch_8,Комбинирование,0,21,21
Формовой_batch_5,Комбинирование,0,21,21
Бородинский_batch_5,Комбинирование,21,42,21
Булочка для гамбургера большой с кунжутом_batch_8,Смешивание,21,31,10
Сэндвич_batch_10,Комбинирование,21,42,21
Формовой_batch_5,Смешивание,21,33,12
Булочка для гамбургера большой с кунжутом_batch_8,Формовка,31,42,11
Формовой_batch_5,Формовка,33,44,11
Бородинский_batch_5,Смешивание,42,52,10
Булочка для гамбургера большой с кунжутом_batch_15,Комбинирование,42,63,21
Булочка для гамбургера большой с кунжутом_batch_8,Расстойка,42,67,25
Сэндвич_batch_10,Смешивание,42,52,10
Формовой_batch_19,Комбинирование,42,63,21
Формовой_batch_5,Расстойка,44,69,25
Бородинский_batch_5,Формовка,52,63,11
Сэндвич_batch_10,Формовка,52,63,11
Бородинский_batch_4,Комбинирование,63,84,21
Бородинский_batch_5,Расстойка,63,83,20
Булочка для гамбургера большой с кунжутом_batch_15,Смешивание,63,73,10
Сэндвич_batch_10,Расстойка,63,88,25
Сэндвич_batch_2,Комбинирование,63,84,21
Формовой_batch_19,Смешивание,63,75,12
Булочка для гамбургера большой с кунжутом_batch_8,Выпекание,67,89,22
Формовой_batch_5,Выпекание,69,114,45
Булочка для гамбургера большой с кунжутом_batch_15,Формовка,73,84,11
Формовой_batch_19,Формовка,75,86,11
Бородинский_batch_5,Выпекание,83,138,55
Бородинский_batch_4,Смешивание,84,94,10
Булочка для гамбургера большой с кунжутом_batch_15,Расстойка,84,109,25
Булочка для гамбургера большой с кунжутом_batch_3,Комбинирование,84,105,21
Сэндвич_batch_2,Смешивание,84,94,10
Формовой_batch_6,Комбинирование,84,105,21
Формовой_batch_19,Расстойка,86,111,25
Сэндвич_batch_10,Выпекание,88,110,22
Булочка для гамбургера большой с кунжутом_batch_8,Остывание,89,134,45
Бородинский_batch_4,Формовка,94,105,11
Сэндвич_batch_2,Формовка,94,105,11
Бородинский_batch_3,Комбинирование,105,126,21
Бородинский_batch_4,Расстойка,105,125,20
Булочка для гамбургера большой с кунжутом_batch_3,Смешивание,105,115,10
Сэндвич_batch_2,Расстойка,105,130,25
Сэндвич_batch_7,Комбинирование,105,126,21
Формовой_batch_6,Смешивание,105,117,12
Булочка для гамбургера большой с кунжутом_batch_15,Выпекание,109,131,22
Сэндвич_batch_10,Остывание,110,155,45
Формовой_batch_19,Выпекание,111,156,45
Формовой_batch_5,Остывание,114,204,90
Булочка для гамбургера большой с кунжутом_batch_3,Формовка,115,126,11
Формовой_batch_6,Формовка,117,128,11
Бородинский_batch_4,Выпекание,125,180,55
Бородинский_batch_3,Смешивание,126,136,10
Булочка для гамбургера большой с кунжутом_batch_3,Расстойка,126,151,25
